query_french,select_label,where_label
Quels sont les titres des films dans lesquels Sandra Bullock apparaît et qui relèvent du genre Thriller ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer le titre des films où Chris Hemsworth joue et dont le genre est Animation.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Peux-tu m'indiquer les films dans lesquels Chris Hemsworth joue et qui sont de genre Animation ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourrais-tu me donner les titres des films animés avec Chris Hemsworth ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
J'aimerais savoir quels sont les films de genre Animation avec Chris Hemsworth. Peux-tu m'aider ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"Montre-moi les titres des films d'animation où Chris Hemsworth est acteur, s'il te plaît.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Je recherche les films animés qui mettent en vedette Chris Hemsworth. Pourrais-tu les lister ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer les titres des films où Meryl Streep joue et Chris Evans joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films avec Meryl Streep et Chris Evans ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Ça vous dérangerait de me montrer les films dans lesquels Meryl Streep et Chris Evans apparaissent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Je souhaiterais connaître les titres des films dans lesquels Meryl Streep et Chris Evans ont des rôles.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Peux-tu m'indiquer les films où Meryl Streep et Chris Evans jouent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Merci de me fournir les titres des films avec Meryl Streep et Chris Evans.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 1990 et 2028.,select=['*'],where='annee BETWEEN year AND year;'
"Montrez-moi toutes les infos des films de 1990 à 2028, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir les informations sur les films sortis entre 1990 et 2028 ?,select=['*'],where='annee BETWEEN year AND year;'
J'aimerais obtenir toutes les informations sur les films de l'année 1990 à 2028.,select=['*'],where='annee BETWEEN year AND year;'
Merci de bien vouloir m'indiquer les films de 1990 à 2028 et leurs informations.,select=['*'],where='annee BETWEEN year AND year;'
Pouvez-vous me donner les détails des films dont l'année varie entre 1990 et 2028 ?,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer le titre des films dans lesquels Emma Stone joue et Sandra Bullock joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me dire les titres des films avec Emma Stone et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais connaître les films dans lesquels Emma Stone et Sandra Bullock apparaissent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films où Emma Stone et Sandra Bullock jouent ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
"Serait-il possible d'obtenir les titres des films des deux actrices, Emma Stone et Sandra Bullock ?",select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous m'indiquer les films comportant Emma Stone et Sandra Bullock ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer toutes les informations des films dont l'année est comprise entre 2018 et 2025.,select=['*'],where='annee BETWEEN year AND year;'
Montrez-moi toutes les infos sur les films sortis entre 2018 et 2025.,select=['*'],where='annee BETWEEN year AND year;'
Pourriez-vous me fournir des informations sur les films de 2018 à 2025 ?,select=['*'],where='annee BETWEEN year AND year;'
"J'aimerais avoir les détails des films de l'année 2018 à 2025, s'il vous plaît.",select=['*'],where='annee BETWEEN year AND year;'
Merci de me donner les informations concernant les films des années 2018 à 2025.,select=['*'],where='annee BETWEEN year AND year;'
Je souhaiterais connaître toutes les informations des films entre 2018 et 2025.,select=['*'],where='annee BETWEEN year AND year;'
Veuillez me montrer les titres des films dans lesquels Sandra Bullock joue et dont le genre est Horreur.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Peux-tu m'indiquer les films avec Sandra Bullock qui sont de genre Horreur ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"Je voudrais connaître les titres des films d'Horreur avec Sandra Bullock, s'il te plaît.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourrais-tu me dire quels films de Horreur comportent Sandra Bullock ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Merci de me fournir les titres des films d'Horreur dans lesquels Sandra Bullock est présente.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Je souhaite savoir quels sont les films d'Horreur où Sandra Bullock fait une apparition.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer les titres des films dans lesquels Emma Stone joue et Natalie Portman joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous m'indiquer les titres des films avec Emma Stone et Natalie Portman ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais connaître les films où Emma Stone et Natalie Portman apparaissent.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pouvez-vous me donner les noms des films où Emma Stone et Natalie Portman sont présentes ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Serait-il possible d'avoir la liste des films avec Emma Stone et Natalie Portman ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Montrez-moi les titres des films mettant en vedette Emma Stone et Natalie Portman.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Veuillez me montrer le directeur des films dont le titre est The Dark Dream Game.,select=['realisateur'],where='titre = 'name';'
 montrez-moi s'il vous plaît le réalisateur des films intitulés The Dark Dream Game.,select=['realisateur'],where='titre = 'name';'
pourriez-vous m'indiquer le nom du réalisateur des films appelés The Dark Dream Game ?,select=['realisateur'],where='titre = 'name';'
qui est le réalisateur des films ayant pour titre The Dark Dream Game ?,select=['realisateur'],where='titre = 'name';'
j'aimerais savoir qui a dirigé les films intitulés The Dark Dream Game.,select=['realisateur'],where='titre = 'name';'
est-ce que vous pourriez me dire qui est le réalisateur des films nommés The Dark Dream Game ?,select=['realisateur'],where='titre = 'name';'
Veuillez me montrer le titre des films où Ryan Gosling joue et dont le genre est Animation.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous me donner les titres des films d'Animation avec Ryan Gosling ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
J'aimerais voir les titres des films animés dans lesquels Ryan Gosling apparaît.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pouvez-vous me dire quels sont les films d'Animation avec Ryan Gosling ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Serait-il possible de connaître les titres des films animés où Ryan Gosling joue ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Merci de m'indiquer les films d'Animation avec Ryan Gosling.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer les titres des films dans lesquels Emily Blunt joue et dont le genre est Horreur.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous me donner les titres des films où Emily Blunt est à l'affiche et qui sont du genre Horreur ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Merci de me communiquer les titres des films avec Emily Blunt dans le genre Horreur.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
J'aimerais connaître les films avec Emily Blunt qui appartiennent au genre Horreur.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Serait-il possible de m'indiquer les titres des films d'Horreur avec Emily Blunt ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pouvez-vous s'il vous plaît m'informer des titres des films d'Horreur dans lesquels joue Emily Blunt ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer le réalisateur des films intitulés The Burning Shadow Project.,select=['realisateur'],where='titre = 'name';'
Pourriez-vous me dire qui est le réalisateur du film intitulé The Burning Shadow Project ?,select=['realisateur'],where='titre = 'name';'
Est-ce que vous pouvez m'indiquer le nom du réalisateur du film The Burning Shadow Project ?,select=['realisateur'],where='titre = 'name';'
Je souhaiterais connaître le réalisateur des films portant le titre The Burning Shadow Project.,select=['realisateur'],where='titre = 'name';'
Peux-tu me dire qui réalise le film The Burning Shadow Project ?,select=['realisateur'],where='titre = 'name';'
"Qui est le réalisateur du film The Burning Shadow Project, s'il vous plaît ?",select=['realisateur'],where='titre = 'name';'
Veuillez me montrer les titres des films où Tom Cruise joue et dont le genre est Horreur.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
"Montrez-moi les titres des films d'Horreur avec Tom Cruise, s'il vous plaît.",select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Pourriez-vous me donner les noms des films d'Horreur avec Tom Cruise ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Je souhaiterais voir les titres des films de Horreur dans lesquels Tom Cruise apparaît.,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Serait-il possible d'avoir la liste des films d'Horreur avec Tom Cruise ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Quels sont les titres des œuvres d'Horreur mettant en vedette Tom Cruise ?,select=['titre'],where='(acteur = 'name' OR acteur = 'name' OR acteur = 'name') AND genre = 'name';'
Veuillez me montrer le titre des films dans lesquels Natalie Portman joue et Chris Evans joue.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
Pourriez-vous me donner les titres des films avec Natalie Portman et Chris Evans ?,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
"Montrez-moi les titres des films où Natalie Portman et Chris Evans apparaissent, s'il vous plaît.",select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
J'aimerais connaître les films dans lesquels jouent Natalie Portman et Chris Evans.,select=['titre'],where='((acteur = 'name' OR acteur = 'name' OR acteur = 'name')) AND ((acteur = 'name' OR acteur = 'name' OR acteur = 'name'));'
